image_fname,mask_fname,folder,image_id,event_name,sample_id,event_type,non_damaged_pixels,light_damaged_pixels,medium_damaged_pixels,destroyed_pixels,non_damaged_buildings,light_damaged_buildings,medium_damaged_buildings,destroyed_buildings,fold
train/images/hurricane-florence_00000276_post_disaster.png,train/masks/hurricane-florence_00000276_post_disaster.png,train,hurricane-florence_00000276_post_disaster,hurricane-florence,276,post,0,0,2880,0,0,0,4,0,1
train/images/hurricane-michael_00000277_post_disaster.png,train/masks/hurricane-michael_00000277_post_disaster.png,train,hurricane-michael_00000277_post_disaster,hurricane-michael,277,post,0,6260,6637,626,0,5,3,1,4
train/images/hurricane-matthew_00000277_post_disaster.png,train/masks/hurricane-matthew_00000277_post_disaster.png,train,hurricane-matthew_00000277_post_disaster,hurricane-matthew,277,post,1436,38279,2063,0,3,86,3,0,4
train/images/hurricane-michael_00000278_post_disaster.png,train/masks/hurricane-michael_00000278_post_disaster.png,train,hurricane-michael_00000278_post_disaster,hurricane-michael,278,post,38611,10770,2558,288,57,15,2,3,3
train/images/santa-rosa-wildfire_00000279_post_disaster.png,train/masks/santa-rosa-wildfire_00000279_post_disaster.png,train,santa-rosa-wildfire_00000279_post_disaster,santa-rosa-wildfire,279,post,0,0,0,1099,0,0,0,2,4
train/images/hurricane-harvey_00000283_post_disaster.png,train/masks/hurricane-harvey_00000283_post_disaster.png,train,hurricane-harvey_00000283_post_disaster,hurricane-harvey,283,post,0,0,463,651,0,0,1,1,4
train/images/midwest-flooding_00000284_post_disaster.png,train/masks/midwest-flooding_00000284_post_disaster.png,train,midwest-flooding_00000284_post_disaster,midwest-flooding,284,post,0,0,0,0,0,0,0,0,3
train/images/santa-rosa-wildfire_00000284_post_disaster.png,train/masks/santa-rosa-wildfire_00000284_post_disaster.png,train,santa-rosa-wildfire_00000284_post_disaster,santa-rosa-wildfire,284,post,156137,0,0,0,111,0,0,0,0
train/images/santa-rosa-wildfire_00000285_post_disaster.png,train/masks/santa-rosa-wildfire_00000285_post_disaster.png,train,santa-rosa-wildfire_00000285_post_disaster,santa-rosa-wildfire,285,post,392,0,0,18012,2,0,0,16,1
train/images/midwest-flooding_00000286_post_disaster.png,train/masks/midwest-flooding_00000286_post_disaster.png,train,midwest-flooding_00000286_post_disaster,midwest-flooding,286,post,1963,0,3345,1039,4,0,7,6,1
train/images/hurricane-florence_00000286_post_disaster.png,train/masks/hurricane-florence_00000286_post_disaster.png,train,hurricane-florence_00000286_post_disaster,hurricane-florence,286,post,10736,0,0,0,17,0,0,0,2
train/images/hurricane-matthew_00000286_post_disaster.png,train/masks/hurricane-matthew_00000286_post_disaster.png,train,hurricane-matthew_00000286_post_disaster,hurricane-matthew,286,post,4440,151893,0,0,2,214,0,0,1
train/images/midwest-flooding_00000287_post_disaster.png,train/masks/midwest-flooding_00000287_post_disaster.png,train,midwest-flooding_00000287_post_disaster,midwest-flooding,287,post,0,0,0,53434,0,0,0,9,4
train/images/hurricane-harvey_00000287_post_disaster.png,train/masks/hurricane-harvey_00000287_post_disaster.png,train,hurricane-harvey_00000287_post_disaster,hurricane-harvey,287,post,116849,0,0,0,43,0,0,0,1
train/images/hurricane-florence_00000288_post_disaster.png,train/masks/hurricane-florence_00000288_post_disaster.png,train,hurricane-florence_00000288_post_disaster,hurricane-florence,288,post,8221,0,0,0,12,0,0,0,4
train/images/santa-rosa-wildfire_00000289_post_disaster.png,train/masks/santa-rosa-wildfire_00000289_post_disaster.png,train,santa-rosa-wildfire_00000289_post_disaster,santa-rosa-wildfire,289,post,0,0,0,0,0,0,0,0,3
train/images/santa-rosa-wildfire_00000290_post_disaster.png,train/masks/santa-rosa-wildfire_00000290_post_disaster.png,train,santa-rosa-wildfire_00000290_post_disaster,santa-rosa-wildfire,290,post,0,0,0,1062,0,0,0,2,3
train/images/hurricane-matthew_00000291_post_disaster.png,train/masks/hurricane-matthew_00000291_post_disaster.png,train,hurricane-matthew_00000291_post_disaster,hurricane-matthew,291,post,3650,8421,0,448,16,30,0,2,2
train/images/hurricane-michael_00000291_post_disaster.png,train/masks/hurricane-michael_00000291_post_disaster.png,train,hurricane-michael_00000291_post_disaster,hurricane-michael,291,post,22086,8413,898,0,31,9,1,0,0
train/images/midwest-flooding_00000292_post_disaster.png,train/masks/midwest-flooding_00000292_post_disaster.png,train,midwest-flooding_00000292_post_disaster,midwest-flooding,292,post,0,626,0,782,0,2,0,2,3
train/images/hurricane-florence_00000292_post_disaster.png,train/masks/hurricane-florence_00000292_post_disaster.png,train,hurricane-florence_00000292_post_disaster,hurricane-florence,292,post,5145,0,0,0,11,0,0,0,4
train/images/santa-rosa-wildfire_00000292_post_disaster.png,train/masks/santa-rosa-wildfire_00000292_post_disaster.png,train,santa-rosa-wildfire_00000292_post_disaster,santa-rosa-wildfire,292,post,67605,0,0,2491,48,0,0,2,2
train/images/socal-fire_00000293_post_disaster.png,train/masks/socal-fire_00000293_post_disaster.png,train,socal-fire_00000293_post_disaster,socal-fire,293,post,9867,0,0,0,2,0,0,0,2
train/images/hurricane-harvey_00000294_post_disaster.png,train/masks/hurricane-harvey_00000294_post_disaster.png,train,hurricane-harvey_00000294_post_disaster,hurricane-harvey,294,post,0,0,0,0,0,0,0,0,1
train/images/santa-rosa-wildfire_00000294_post_disaster.png,train/masks/santa-rosa-wildfire_00000294_post_disaster.png,train,santa-rosa-wildfire_00000294_post_disaster,santa-rosa-wildfire,294,post,0,0,0,367,0,0,0,1,4
train/images/socal-fire_00000294_post_disaster.png,train/masks/socal-fire_00000294_post_disaster.png,train,socal-fire_00000294_post_disaster,socal-fire,294,post,11755,0,0,0,17,0,0,0,0
train/images/hurricane-florence_00000294_post_disaster.png,train/masks/hurricane-florence_00000294_post_disaster.png,train,hurricane-florence_00000294_post_disaster,hurricane-florence,294,post,34366,0,0,0,53,0,0,0,3
train/images/santa-rosa-wildfire_00000295_post_disaster.png,train/masks/santa-rosa-wildfire_00000295_post_disaster.png,train,santa-rosa-wildfire_00000295_post_disaster,santa-rosa-wildfire,295,post,0,0,0,1622,0,0,0,1,0
train/images/hurricane-harvey_00000297_post_disaster.png,train/masks/hurricane-harvey_00000297_post_disaster.png,train,hurricane-harvey_00000297_post_disaster,hurricane-harvey,297,post,173814,0,0,0,91,0,0,0,4
train/images/hurricane-matthew_00000297_post_disaster.png,train/masks/hurricane-matthew_00000297_post_disaster.png,train,hurricane-matthew_00000297_post_disaster,hurricane-matthew,297,post,50718,5938,3602,1338,127,9,9,7,1
train/images/hurricane-matthew_00000298_post_disaster.png,train/masks/hurricane-matthew_00000298_post_disaster.png,train,hurricane-matthew_00000298_post_disaster,hurricane-matthew,298,post,0,244,816,1882,0,1,3,11,0
train/images/socal-fire_00000298_post_disaster.png,train/masks/socal-fire_00000298_post_disaster.png,train,socal-fire_00000298_post_disaster,socal-fire,298,post,0,0,0,0,0,0,0,0,4
train/images/hurricane-harvey_00000298_post_disaster.png,train/masks/hurricane-harvey_00000298_post_disaster.png,train,hurricane-harvey_00000298_post_disaster,hurricane-harvey,298,post,0,0,0,189,0,0,0,1,2
train/images/midwest-flooding_00000298_post_disaster.png,train/masks/midwest-flooding_00000298_post_disaster.png,train,midwest-flooding_00000298_post_disaster,midwest-flooding,298,post,4831,0,1013,178,8,0,1,2,2
train/images/socal-fire_00000299_post_disaster.png,train/masks/socal-fire_00000299_post_disaster.png,train,socal-fire_00000299_post_disaster,socal-fire,299,post,0,0,0,0,0,0,0,0,2
train/images/socal-fire_00000300_post_disaster.png,train/masks/socal-fire_00000300_post_disaster.png,train,socal-fire_00000300_post_disaster,socal-fire,300,post,52768,0,0,7317,25,0,0,3,3
train/images/hurricane-harvey_00000301_post_disaster.png,train/masks/hurricane-harvey_00000301_post_disaster.png,train,hurricane-harvey_00000301_post_disaster,hurricane-harvey,301,post,0,0,3456,0,0,0,7,0,2
train/images/hurricane-florence_00000301_post_disaster.png,train/masks/hurricane-florence_00000301_post_disaster.png,train,hurricane-florence_00000301_post_disaster,hurricane-florence,301,post,12848,0,0,0,17,0,0,0,3
train/images/midwest-flooding_00000302_post_disaster.png,train/masks/midwest-flooding_00000302_post_disaster.png,train,midwest-flooding_00000302_post_disaster,midwest-flooding,302,post,99213,0,0,0,84,0,0,0,1
train/images/hurricane-harvey_00000303_post_disaster.png,train/masks/hurricane-harvey_00000303_post_disaster.png,train,hurricane-harvey_00000303_post_disaster,hurricane-harvey,303,post,13162,3544,186,300,8,5,1,1,2
train/images/hurricane-matthew_00000304_post_disaster.png,train/masks/hurricane-matthew_00000304_post_disaster.png,train,hurricane-matthew_00000304_post_disaster,hurricane-matthew,304,post,0,0,0,0,0,0,0,0,3
train/images/hurricane-harvey_00000304_post_disaster.png,train/masks/hurricane-harvey_00000304_post_disaster.png,train,hurricane-harvey_00000304_post_disaster,hurricane-harvey,304,post,0,0,5068,0,0,0,13,0,1
train/images/socal-fire_00000304_post_disaster.png,train/masks/socal-fire_00000304_post_disaster.png,train,socal-fire_00000304_post_disaster,socal-fire,304,post,0,0,0,251,0,0,0,1,1
train/images/santa-rosa-wildfire_00000305_post_disaster.png,train/masks/santa-rosa-wildfire_00000305_post_disaster.png,train,santa-rosa-wildfire_00000305_post_disaster,santa-rosa-wildfire,305,post,4359,100,0,3088,2,1,0,2,0
train/images/hurricane-harvey_00000305_post_disaster.png,train/masks/hurricane-harvey_00000305_post_disaster.png,train,hurricane-harvey_00000305_post_disaster,hurricane-harvey,305,post,16611,0,0,0,7,0,0,0,2
train/images/hurricane-florence_00000307_post_disaster.png,train/masks/hurricane-florence_00000307_post_disaster.png,train,hurricane-florence_00000307_post_disaster,hurricane-florence,307,post,3129,0,0,588,14,0,0,1,4
train/images/hurricane-harvey_00000308_post_disaster.png,train/masks/hurricane-harvey_00000308_post_disaster.png,train,hurricane-harvey_00000308_post_disaster,hurricane-harvey,308,post,0,0,851,0,0,0,4,0,3
train/images/midwest-flooding_00000309_post_disaster.png,train/masks/midwest-flooding_00000309_post_disaster.png,train,midwest-flooding_00000309_post_disaster,midwest-flooding,309,post,64534,0,0,0,70,0,0,0,0
train/images/socal-fire_00000309_post_disaster.png,train/masks/socal-fire_00000309_post_disaster.png,train,socal-fire_00000309_post_disaster,socal-fire,309,post,6773,0,0,0,9,0,0,0,4
train/images/hurricane-harvey_00000310_post_disaster.png,train/masks/hurricane-harvey_00000310_post_disaster.png,train,hurricane-harvey_00000310_post_disaster,hurricane-harvey,310,post,0,0,1244,0,0,0,5,0,2
train/images/midwest-flooding_00000311_post_disaster.png,train/masks/midwest-flooding_00000311_post_disaster.png,train,midwest-flooding_00000311_post_disaster,midwest-flooding,311,post,1148,0,1409,0,2,0,1,0,3
train/images/santa-rosa-wildfire_00000311_post_disaster.png,train/masks/santa-rosa-wildfire_00000311_post_disaster.png,train,santa-rosa-wildfire_00000311_post_disaster,santa-rosa-wildfire,311,post,0,0,0,6472,0,0,0,4,1
train/images/hurricane-harvey_00000314_post_disaster.png,train/masks/hurricane-harvey_00000314_post_disaster.png,train,hurricane-harvey_00000314_post_disaster,hurricane-harvey,314,post,0,0,0,0,0,0,0,0,1
train/images/socal-fire_00000314_post_disaster.png,train/masks/socal-fire_00000314_post_disaster.png,train,socal-fire_00000314_post_disaster,socal-fire,314,post,0,0,0,0,0,0,0,0,4
train/images/hurricane-michael_00000314_post_disaster.png,train/masks/hurricane-michael_00000314_post_disaster.png,train,hurricane-michael_00000314_post_disaster,hurricane-michael,314,post,5685,621,0,0,14,1,0,0,1
train/images/midwest-flooding_00000315_post_disaster.png,train/masks/midwest-flooding_00000315_post_disaster.png,train,midwest-flooding_00000315_post_disaster,midwest-flooding,315,post,1356,0,0,181,6,0,0,1,0
train/images/hurricane-michael_00000316_post_disaster.png,train/masks/hurricane-michael_00000316_post_disaster.png,train,hurricane-michael_00000316_post_disaster,hurricane-michael,316,post,8907,8832,718,911,16,10,2,2,0
train/images/hurricane-matthew_00000317_post_disaster.png,train/masks/hurricane-matthew_00000317_post_disaster.png,train,hurricane-matthew_00000317_post_disaster,hurricane-matthew,317,post,51,963,1128,2507,1,5,5,8,4
train/images/hurricane-florence_00000317_post_disaster.png,train/masks/hurricane-florence_00000317_post_disaster.png,train,hurricane-florence_00000317_post_disaster,hurricane-florence,317,post,17370,0,0,0,25,0,0,0,1
train/images/socal-fire_00000317_post_disaster.png,train/masks/socal-fire_00000317_post_disaster.png,train,socal-fire_00000317_post_disaster,socal-fire,317,post,24701,0,0,0,14,0,0,0,4
train/images/hurricane-matthew_00000318_post_disaster.png,train/masks/hurricane-matthew_00000318_post_disaster.png,train,hurricane-matthew_00000318_post_disaster,hurricane-matthew,318,post,716,1229,1585,4929,5,5,6,29,2
train/images/hurricane-florence_00000318_post_disaster.png,train/masks/hurricane-florence_00000318_post_disaster.png,train,hurricane-florence_00000318_post_disaster,hurricane-florence,318,post,12598,3613,0,0,23,3,0,0,2
train/images/socal-fire_00000319_post_disaster.png,train/masks/socal-fire_00000319_post_disaster.png,train,socal-fire_00000319_post_disaster,socal-fire,319,post,9420,0,0,12475,10,0,0,11,3
train/images/socal-fire_00000320_post_disaster.png,train/masks/socal-fire_00000320_post_disaster.png,train,socal-fire_00000320_post_disaster,socal-fire,320,post,0,0,0,0,0,0,0,0,3
train/images/hurricane-matthew_00000320_post_disaster.png,train/masks/hurricane-matthew_00000320_post_disaster.png,train,hurricane-matthew_00000320_post_disaster,hurricane-matthew,320,post,0,1130,824,2127,0,3,2,10,4
train/images/hurricane-florence_00000321_post_disaster.png,train/masks/hurricane-florence_00000321_post_disaster.png,train,hurricane-florence_00000321_post_disaster,hurricane-florence,321,post,13400,994,0,0,20,2,0,0,2
train/images/hurricane-florence_00000323_post_disaster.png,train/masks/hurricane-florence_00000323_post_disaster.png,train,hurricane-florence_00000323_post_disaster,hurricane-florence,323,post,0,0,719,0,0,0,2,0,4
train/images/socal-fire_00000323_post_disaster.png,train/masks/socal-fire_00000323_post_disaster.png,train,socal-fire_00000323_post_disaster,socal-fire,323,post,0,0,0,0,0,0,0,0,2
train/images/midwest-flooding_00000323_post_disaster.png,train/masks/midwest-flooding_00000323_post_disaster.png,train,midwest-flooding_00000323_post_disaster,midwest-flooding,323,post,14883,176,0,0,21,1,0,0,3
train/images/hurricane-matthew_00000324_post_disaster.png,train/masks/hurricane-matthew_00000324_post_disaster.png,train,hurricane-matthew_00000324_post_disaster,hurricane-matthew,324,post,375,304,226,2643,2,1,1,11,1
train/images/midwest-flooding_00000324_post_disaster.png,train/masks/midwest-flooding_00000324_post_disaster.png,train,midwest-flooding_00000324_post_disaster,midwest-flooding,324,post,1051,0,0,0,2,0,0,0,1
train/images/hurricane-harvey_00000324_post_disaster.png,train/masks/hurricane-harvey_00000324_post_disaster.png,train,hurricane-harvey_00000324_post_disaster,hurricane-harvey,324,post,0,0,0,0,0,0,0,0,1
train/images/socal-fire_00000325_post_disaster.png,train/masks/socal-fire_00000325_post_disaster.png,train,socal-fire_00000325_post_disaster,socal-fire,325,post,63178,0,0,0,33,0,0,0,3
train/images/hurricane-matthew_00000325_post_disaster.png,train/masks/hurricane-matthew_00000325_post_disaster.png,train,hurricane-matthew_00000325_post_disaster,hurricane-matthew,325,post,1997,6738,288,1263,9,10,1,4,2
train/images/hurricane-florence_00000326_post_disaster.png,train/masks/hurricane-florence_00000326_post_disaster.png,train,hurricane-florence_00000326_post_disaster,hurricane-florence,326,post,17289,0,0,0,21,0,0,0,2
train/images/hurricane-harvey_00000326_post_disaster.png,train/masks/hurricane-harvey_00000326_post_disaster.png,train,hurricane-harvey_00000326_post_disaster,hurricane-harvey,326,post,0,4237,7988,0,0,1,4,0,2
train/images/hurricane-michael_00000327_post_disaster.png,train/masks/hurricane-michael_00000327_post_disaster.png,train,hurricane-michael_00000327_post_disaster,hurricane-michael,327,post,31119,12480,2151,2267,37,10,4,5,4
train/images/santa-rosa-wildfire_00000328_post_disaster.png,train/masks/santa-rosa-wildfire_00000328_post_disaster.png,train,santa-rosa-wildfire_00000328_post_disaster,santa-rosa-wildfire,328,post,810,0,0,10721,4,0,0,2,0
train/images/socal-fire_00000328_post_disaster.png,train/masks/socal-fire_00000328_post_disaster.png,train,socal-fire_00000328_post_disaster,socal-fire,328,post,80138,0,0,0,27,0,0,0,3
train/images/hurricane-harvey_00000328_post_disaster.png,train/masks/hurricane-harvey_00000328_post_disaster.png,train,hurricane-harvey_00000328_post_disaster,hurricane-harvey,328,post,23347,67661,4708,0,13,27,4,0,1
train/images/santa-rosa-wildfire_00000329_post_disaster.png,train/masks/santa-rosa-wildfire_00000329_post_disaster.png,train,santa-rosa-wildfire_00000329_post_disaster,santa-rosa-wildfire,329,post,109954,2756,0,34351,54,1,0,13,0
train/images/socal-fire_00000329_post_disaster.png,train/masks/socal-fire_00000329_post_disaster.png,train,socal-fire_00000329_post_disaster,socal-fire,329,post,0,0,0,0,0,0,0,0,0
train/images/hurricane-harvey_00000331_post_disaster.png,train/masks/hurricane-harvey_00000331_post_disaster.png,train,hurricane-harvey_00000331_post_disaster,hurricane-harvey,331,post,0,0,1649,0,0,0,6,0,0
train/images/midwest-flooding_00000332_post_disaster.png,train/masks/midwest-flooding_00000332_post_disaster.png,train,midwest-flooding_00000332_post_disaster,midwest-flooding,332,post,0,0,11782,0,0,0,4,0,4
train/images/midwest-flooding_00000333_post_disaster.png,train/masks/midwest-flooding_00000333_post_disaster.png,train,midwest-flooding_00000333_post_disaster,midwest-flooding,333,post,17693,0,0,0,8,0,0,0,1
train/images/midwest-flooding_00000334_post_disaster.png,train/masks/midwest-flooding_00000334_post_disaster.png,train,midwest-flooding_00000334_post_disaster,midwest-flooding,334,post,11855,1030,885,0,11,1,1,0,3
train/images/midwest-flooding_00000335_post_disaster.png,train/masks/midwest-flooding_00000335_post_disaster.png,train,midwest-flooding_00000335_post_disaster,midwest-flooding,335,post,5379,1968,0,0,10,2,0,0,2
train/images/midwest-flooding_00000336_post_disaster.png,train/masks/midwest-flooding_00000336_post_disaster.png,train,midwest-flooding_00000336_post_disaster,midwest-flooding,336,post,27240,486,766,0,29,1,2,0,0
train/images/santa-rosa-wildfire_00000336_post_disaster.png,train/masks/santa-rosa-wildfire_00000336_post_disaster.png,train,santa-rosa-wildfire_00000336_post_disaster,santa-rosa-wildfire,336,post,36507,0,0,0,12,0,0,0,3
train/images/hurricane-matthew_00000337_post_disaster.png,train/masks/hurricane-matthew_00000337_post_disaster.png,train,hurricane-matthew_00000337_post_disaster,hurricane-matthew,337,post,126,0,0,0,1,0,0,0,0
train/images/santa-rosa-wildfire_00000339_post_disaster.png,train/masks/santa-rosa-wildfire_00000339_post_disaster.png,train,santa-rosa-wildfire_00000339_post_disaster,santa-rosa-wildfire,339,post,2727,0,0,0,2,0,0,0,0
train/images/hurricane-harvey_00000339_post_disaster.png,train/masks/hurricane-harvey_00000339_post_disaster.png,train,hurricane-harvey_00000339_post_disaster,hurricane-harvey,339,post,0,0,3178,0,0,0,6,0,0
train/images/hurricane-harvey_00000340_post_disaster.png,train/masks/hurricane-harvey_00000340_post_disaster.png,train,hurricane-harvey_00000340_post_disaster,hurricane-harvey,340,post,152261,0,0,0,102,0,0,0,0
train/images/hurricane-matthew_00000340_post_disaster.png,train/masks/hurricane-matthew_00000340_post_disaster.png,train,hurricane-matthew_00000340_post_disaster,hurricane-matthew,340,post,987,0,238,588,2,0,1,2,3
train/images/hurricane-harvey_00000341_post_disaster.png,train/masks/hurricane-harvey_00000341_post_disaster.png,train,hurricane-harvey_00000341_post_disaster,hurricane-harvey,341,post,1132,0,182,0,2,0,2,0,2
train/images/hurricane-florence_00000342_post_disaster.png,train/masks/hurricane-florence_00000342_post_disaster.png,train,hurricane-florence_00000342_post_disaster,hurricane-florence,342,post,4512,0,0,0,8,0,0,0,2
train/images/hurricane-harvey_00000342_post_disaster.png,train/masks/hurricane-harvey_00000342_post_disaster.png,train,hurricane-harvey_00000342_post_disaster,hurricane-harvey,342,post,0,0,129,0,0,0,2,0,3
train/images/hurricane-michael_00000342_post_disaster.png,train/masks/hurricane-michael_00000342_post_disaster.png,train,hurricane-michael_00000342_post_disaster,hurricane-michael,342,post,20217,0,2406,0,15,0,2,0,1
train/images/santa-rosa-wildfire_00000343_post_disaster.png,train/masks/santa-rosa-wildfire_00000343_post_disaster.png,train,santa-rosa-wildfire_00000343_post_disaster,santa-rosa-wildfire,343,post,0,0,0,16559,0,0,0,18,2
train/images/hurricane-florence_00000343_post_disaster.png,train/masks/hurricane-florence_00000343_post_disaster.png,train,hurricane-florence_00000343_post_disaster,hurricane-florence,343,post,4228,0,0,0,6,0,0,0,3
train/images/midwest-flooding_00000344_post_disaster.png,train/masks/midwest-flooding_00000344_post_disaster.png,train,midwest-flooding_00000344_post_disaster,midwest-flooding,344,post,2467,0,0,0,3,0,0,0,0
train/images/hurricane-matthew_00000345_post_disaster.png,train/masks/hurricane-matthew_00000345_post_disaster.png,train,hurricane-matthew_00000345_post_disaster,hurricane-matthew,345,post,13105,263750,12714,3499,22,377,9,14,1
train/images/hurricane-michael_00000346_post_disaster.png,train/masks/hurricane-michael_00000346_post_disaster.png,train,hurricane-michael_00000346_post_disaster,hurricane-michael,346,post,0,0,0,0,0,0,0,0,1
train/images/socal-fire_00000347_post_disaster.png,train/masks/socal-fire_00000347_post_disaster.png,train,socal-fire_00000347_post_disaster,socal-fire,347,post,0,0,0,0,0,0,0,0,1
train/images/hurricane-matthew_00000348_post_disaster.png,train/masks/hurricane-matthew_00000348_post_disaster.png,train,hurricane-matthew_00000348_post_disaster,hurricane-matthew,348,post,23239,4628,11522,6345,64,6,10,12,4
train/images/hurricane-matthew_00000349_post_disaster.png,train/masks/hurricane-matthew_00000349_post_disaster.png,train,hurricane-matthew_00000349_post_disaster,hurricane-matthew,349,post,0,441,290,0,0,2,1,0,1
train/images/santa-rosa-wildfire_00000350_post_disaster.png,train/masks/santa-rosa-wildfire_00000350_post_disaster.png,train,santa-rosa-wildfire_00000350_post_disaster,santa-rosa-wildfire,350,post,830,0,0,0,4,0,0,0,2
train/images/socal-fire_00000351_post_disaster.png,train/masks/socal-fire_00000351_post_disaster.png,train,socal-fire_00000351_post_disaster,socal-fire,351,post,5366,0,0,1900,4,0,0,2,4
train/images/hurricane-michael_00000352_post_disaster.png,train/masks/hurricane-michael_00000352_post_disaster.png,train,hurricane-michael_00000352_post_disaster,hurricane-michael,352,post,12120,2485,0,0,18,3,0,0,0
train/images/hurricane-matthew_00000352_post_disaster.png,train/masks/hurricane-matthew_00000352_post_disaster.png,train,hurricane-matthew_00000352_post_disaster,hurricane-matthew,352,post,1045,8095,11317,5716,8,29,17,32,2
train/images/hurricane-harvey_00000353_post_disaster.png,train/masks/hurricane-harvey_00000353_post_disaster.png,train,hurricane-harvey_00000353_post_disaster,hurricane-harvey,353,post,0,85660,25922,299,0,62,22,1,2
train/images/midwest-flooding_00000354_post_disaster.png,train/masks/midwest-flooding_00000354_post_disaster.png,train,midwest-flooding_00000354_post_disaster,midwest-flooding,354,post,0,2055,0,0,0,4,0,0,0
train/images/hurricane-michael_00000354_post_disaster.png,train/masks/hurricane-michael_00000354_post_disaster.png,train,hurricane-michael_00000354_post_disaster,hurricane-michael,354,post,113909,48135,10180,0,84,32,7,0,4
train/images/santa-rosa-wildfire_00000354_post_disaster.png,train/masks/santa-rosa-wildfire_00000354_post_disaster.png,train,santa-rosa-wildfire_00000354_post_disaster,santa-rosa-wildfire,354,post,11851,246,0,5786,12,1,0,4,2
train/images/hurricane-harvey_00000355_post_disaster.png,train/masks/hurricane-harvey_00000355_post_disaster.png,train,hurricane-harvey_00000355_post_disaster,hurricane-harvey,355,post,239485,0,0,0,133,0,0,0,2
train/images/socal-fire_00000356_post_disaster.png,train/masks/socal-fire_00000356_post_disaster.png,train,socal-fire_00000356_post_disaster,socal-fire,356,post,7746,0,2365,5377,13,0,1,5,4
train/images/santa-rosa-wildfire_00000358_post_disaster.png,train/masks/santa-rosa-wildfire_00000358_post_disaster.png,train,santa-rosa-wildfire_00000358_post_disaster,santa-rosa-wildfire,358,post,34993,0,2534,5888,27,0,2,5,0
train/images/hurricane-matthew_00000358_post_disaster.png,train/masks/hurricane-matthew_00000358_post_disaster.png,train,hurricane-matthew_00000358_post_disaster,hurricane-matthew,358,post,0,0,0,0,0,0,0,0,3
train/images/socal-fire_00000359_post_disaster.png,train/masks/socal-fire_00000359_post_disaster.png,train,socal-fire_00000359_post_disaster,socal-fire,359,post,0,0,0,0,0,0,0,0,4
train/images/santa-rosa-wildfire_00000359_post_disaster.png,train/masks/santa-rosa-wildfire_00000359_post_disaster.png,train,santa-rosa-wildfire_00000359_post_disaster,santa-rosa-wildfire,359,post,100815,0,0,10194,46,0,0,6,2
train/images/hurricane-harvey_00000360_post_disaster.png,train/masks/hurricane-harvey_00000360_post_disaster.png,train,hurricane-harvey_00000360_post_disaster,hurricane-harvey,360,post,153872,76842,46296,0,102,44,25,0,0
train/images/santa-rosa-wildfire_00000360_post_disaster.png,train/masks/santa-rosa-wildfire_00000360_post_disaster.png,train,santa-rosa-wildfire_00000360_post_disaster,santa-rosa-wildfire,360,post,185482,0,0,0,138,0,0,0,4
train/images/hurricane-matthew_00000361_post_disaster.png,train/masks/hurricane-matthew_00000361_post_disaster.png,train,hurricane-matthew_00000361_post_disaster,hurricane-matthew,361,post,431,938,457,1563,3,4,2,9,3
train/images/midwest-flooding_00000361_post_disaster.png,train/masks/midwest-flooding_00000361_post_disaster.png,train,midwest-flooding_00000361_post_disaster,midwest-flooding,361,post,46401,0,0,0,52,0,0,0,4
train/images/midwest-flooding_00000362_post_disaster.png,train/masks/midwest-flooding_00000362_post_disaster.png,train,midwest-flooding_00000362_post_disaster,midwest-flooding,362,post,2983,0,0,0,4,0,0,0,0
train/images/hurricane-florence_00000363_post_disaster.png,train/masks/hurricane-florence_00000363_post_disaster.png,train,hurricane-florence_00000363_post_disaster,hurricane-florence,363,post,5659,0,0,0,5,0,0,0,4
train/images/midwest-flooding_00000363_post_disaster.png,train/masks/midwest-flooding_00000363_post_disaster.png,train,midwest-flooding_00000363_post_disaster,midwest-flooding,363,post,0,0,3793,0,0,0,1,0,1
train/images/hurricane-florence_00000364_post_disaster.png,train/masks/hurricane-florence_00000364_post_disaster.png,train,hurricane-florence_00000364_post_disaster,hurricane-florence,364,post,131902,15544,0,0,65,1,0,0,4
train/images/hurricane-harvey_00000364_post_disaster.png,train/masks/hurricane-harvey_00000364_post_disaster.png,train,hurricane-harvey_00000364_post_disaster,hurricane-harvey,364,post,0,0,123938,37482,0,0,97,39,2
train/images/santa-rosa-wildfire_00000364_post_disaster.png,train/masks/santa-rosa-wildfire_00000364_post_disaster.png,train,santa-rosa-wildfire_00000364_post_disaster,santa-rosa-wildfire,364,post,223999,0,0,0,155,0,0,0,0
train/images/midwest-flooding_00000365_post_disaster.png,train/masks/midwest-flooding_00000365_post_disaster.png,train,midwest-flooding_00000365_post_disaster,midwest-flooding,365,post,10380,0,0,0,14,0,0,0,0
train/images/socal-fire_00000366_post_disaster.png,train/masks/socal-fire_00000366_post_disaster.png,train,socal-fire_00000366_post_disaster,socal-fire,366,post,0,0,0,0,0,0,0,0,0
train/images/santa-rosa-wildfire_00000366_post_disaster.png,train/masks/santa-rosa-wildfire_00000366_post_disaster.png,train,santa-rosa-wildfire_00000366_post_disaster,santa-rosa-wildfire,366,post,0,0,0,122194,0,0,0,69,2
train/images/hurricane-michael_00000366_post_disaster.png,train/masks/hurricane-michael_00000366_post_disaster.png,train,hurricane-michael_00000366_post_disaster,hurricane-michael,366,post,3622,0,0,0,1,0,0,0,3
