image_fname,mask_fname,folder,image_id,event_name,sample_id,event_type,non_damaged_pixels,light_damaged_pixels,medium_damaged_pixels,destroyed_pixels,non_damaged_buildings,light_damaged_buildings,medium_damaged_buildings,destroyed_buildings
train/images/socal-fire_00000347_pre_disaster.png,train/masks/socal-fire_00000347_pre_disaster.png,train,socal-fire_00000347_pre_disaster,socal-fire,00000347,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000351_post_disaster.png,train/masks/socal-fire_00000351_post_disaster.png,train,socal-fire_00000351_post_disaster,socal-fire,00000351,post,5366,0,0,1900,4,0,0,2
train/images/socal-fire_00000351_pre_disaster.png,train/masks/socal-fire_00000351_pre_disaster.png,train,socal-fire_00000351_pre_disaster,socal-fire,00000351,pre,7266,0,0,0,6,0,0,0
train/images/socal-fire_00000356_post_disaster.png,train/masks/socal-fire_00000356_post_disaster.png,train,socal-fire_00000356_post_disaster,socal-fire,00000356,post,7746,0,2365,5377,13,0,1,5
train/images/socal-fire_00000356_pre_disaster.png,train/masks/socal-fire_00000356_pre_disaster.png,train,socal-fire_00000356_pre_disaster,socal-fire,00000356,pre,15528,0,0,0,18,0,0,0
train/images/socal-fire_00000359_post_disaster.png,train/masks/socal-fire_00000359_post_disaster.png,train,socal-fire_00000359_post_disaster,socal-fire,00000359,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000359_pre_disaster.png,train/masks/socal-fire_00000359_pre_disaster.png,train,socal-fire_00000359_pre_disaster,socal-fire,00000359,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000366_post_disaster.png,train/masks/socal-fire_00000366_post_disaster.png,train,socal-fire_00000366_post_disaster,socal-fire,00000366,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000366_pre_disaster.png,train/masks/socal-fire_00000366_pre_disaster.png,train,socal-fire_00000366_pre_disaster,socal-fire,00000366,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000379_post_disaster.png,train/masks/socal-fire_00000379_post_disaster.png,train,socal-fire_00000379_post_disaster,socal-fire,00000379,post,13343,0,0,4494,26,0,0,7
train/images/socal-fire_00000379_pre_disaster.png,train/masks/socal-fire_00000379_pre_disaster.png,train,socal-fire_00000379_pre_disaster,socal-fire,00000379,pre,17870,0,0,0,33,0,0,0
train/images/socal-fire_00000381_post_disaster.png,train/masks/socal-fire_00000381_post_disaster.png,train,socal-fire_00000381_post_disaster,socal-fire,00000381,post,6534,0,0,3601,9,0,0,5
train/images/socal-fire_00000381_pre_disaster.png,train/masks/socal-fire_00000381_pre_disaster.png,train,socal-fire_00000381_pre_disaster,socal-fire,00000381,pre,10146,0,0,0,14,0,0,0
train/images/socal-fire_00000390_post_disaster.png,train/masks/socal-fire_00000390_post_disaster.png,train,socal-fire_00000390_post_disaster,socal-fire,00000390,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000390_pre_disaster.png,train/masks/socal-fire_00000390_pre_disaster.png,train,socal-fire_00000390_pre_disaster,socal-fire,00000390,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000393_post_disaster.png,train/masks/socal-fire_00000393_post_disaster.png,train,socal-fire_00000393_post_disaster,socal-fire,00000393,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000393_pre_disaster.png,train/masks/socal-fire_00000393_pre_disaster.png,train,socal-fire_00000393_pre_disaster,socal-fire,00000393,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000394_post_disaster.png,train/masks/socal-fire_00000394_post_disaster.png,train,socal-fire_00000394_post_disaster,socal-fire,00000394,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000394_pre_disaster.png,train/masks/socal-fire_00000394_pre_disaster.png,train,socal-fire_00000394_pre_disaster,socal-fire,00000394,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000396_post_disaster.png,train/masks/socal-fire_00000396_post_disaster.png,train,socal-fire_00000396_post_disaster,socal-fire,00000396,post,191,0,0,264,2,0,0,2
train/images/socal-fire_00000396_pre_disaster.png,train/masks/socal-fire_00000396_pre_disaster.png,train,socal-fire_00000396_pre_disaster,socal-fire,00000396,pre,455,0,0,0,4,0,0,0
train/images/socal-fire_00000414_post_disaster.png,train/masks/socal-fire_00000414_post_disaster.png,train,socal-fire_00000414_post_disaster,socal-fire,00000414,post,3634,0,0,19098,5,0,0,26
train/images/socal-fire_00000414_pre_disaster.png,train/masks/socal-fire_00000414_pre_disaster.png,train,socal-fire_00000414_pre_disaster,socal-fire,00000414,pre,22856,0,0,0,31,0,0,0
train/images/socal-fire_00000416_post_disaster.png,train/masks/socal-fire_00000416_post_disaster.png,train,socal-fire_00000416_post_disaster,socal-fire,00000416,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000416_pre_disaster.png,train/masks/socal-fire_00000416_pre_disaster.png,train,socal-fire_00000416_pre_disaster,socal-fire,00000416,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000419_post_disaster.png,train/masks/socal-fire_00000419_post_disaster.png,train,socal-fire_00000419_post_disaster,socal-fire,00000419,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000419_pre_disaster.png,train/masks/socal-fire_00000419_pre_disaster.png,train,socal-fire_00000419_pre_disaster,socal-fire,00000419,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000425_post_disaster.png,train/masks/socal-fire_00000425_post_disaster.png,train,socal-fire_00000425_post_disaster,socal-fire,00000425,post,276,0,0,0,1,0,0,0
train/images/socal-fire_00000425_pre_disaster.png,train/masks/socal-fire_00000425_pre_disaster.png,train,socal-fire_00000425_pre_disaster,socal-fire,00000425,pre,276,0,0,0,1,0,0,0
train/images/socal-fire_00000426_post_disaster.png,train/masks/socal-fire_00000426_post_disaster.png,train,socal-fire_00000426_post_disaster,socal-fire,00000426,post,2404,0,0,2304,5,0,0,4
train/images/socal-fire_00000426_pre_disaster.png,train/masks/socal-fire_00000426_pre_disaster.png,train,socal-fire_00000426_pre_disaster,socal-fire,00000426,pre,4708,0,0,0,9,0,0,0
train/images/socal-fire_00000431_post_disaster.png,train/masks/socal-fire_00000431_post_disaster.png,train,socal-fire_00000431_post_disaster,socal-fire,00000431,post,33168,0,1467,5770,33,0,1,4
train/images/socal-fire_00000431_pre_disaster.png,train/masks/socal-fire_00000431_pre_disaster.png,train,socal-fire_00000431_pre_disaster,socal-fire,00000431,pre,40430,0,0,0,37,0,0,0
train/images/socal-fire_00000439_post_disaster.png,train/masks/socal-fire_00000439_post_disaster.png,train,socal-fire_00000439_post_disaster,socal-fire,00000439,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000439_pre_disaster.png,train/masks/socal-fire_00000439_pre_disaster.png,train,socal-fire_00000439_pre_disaster,socal-fire,00000439,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000443_post_disaster.png,train/masks/socal-fire_00000443_post_disaster.png,train,socal-fire_00000443_post_disaster,socal-fire,00000443,post,801,0,0,0,1,0,0,0
train/images/socal-fire_00000443_pre_disaster.png,train/masks/socal-fire_00000443_pre_disaster.png,train,socal-fire_00000443_pre_disaster,socal-fire,00000443,pre,801,0,0,0,1,0,0,0
train/images/socal-fire_00000448_post_disaster.png,train/masks/socal-fire_00000448_post_disaster.png,train,socal-fire_00000448_post_disaster,socal-fire,00000448,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000448_pre_disaster.png,train/masks/socal-fire_00000448_pre_disaster.png,train,socal-fire_00000448_pre_disaster,socal-fire,00000448,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000449_post_disaster.png,train/masks/socal-fire_00000449_post_disaster.png,train,socal-fire_00000449_post_disaster,socal-fire,00000449,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000449_pre_disaster.png,train/masks/socal-fire_00000449_pre_disaster.png,train,socal-fire_00000449_pre_disaster,socal-fire,00000449,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000456_post_disaster.png,train/masks/socal-fire_00000456_post_disaster.png,train,socal-fire_00000456_post_disaster,socal-fire,00000456,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000456_pre_disaster.png,train/masks/socal-fire_00000456_pre_disaster.png,train,socal-fire_00000456_pre_disaster,socal-fire,00000456,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000460_post_disaster.png,train/masks/socal-fire_00000460_post_disaster.png,train,socal-fire_00000460_post_disaster,socal-fire,00000460,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000460_pre_disaster.png,train/masks/socal-fire_00000460_pre_disaster.png,train,socal-fire_00000460_pre_disaster,socal-fire,00000460,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000470_post_disaster.png,train/masks/socal-fire_00000470_post_disaster.png,train,socal-fire_00000470_post_disaster,socal-fire,00000470,post,4629,0,0,838,7,0,0,1
train/images/socal-fire_00000470_pre_disaster.png,train/masks/socal-fire_00000470_pre_disaster.png,train,socal-fire_00000470_pre_disaster,socal-fire,00000470,pre,5533,0,0,0,8,0,0,0
train/images/socal-fire_00000475_post_disaster.png,train/masks/socal-fire_00000475_post_disaster.png,train,socal-fire_00000475_post_disaster,socal-fire,00000475,post,50292,1526,0,4925,38,1,0,4
train/images/socal-fire_00000475_pre_disaster.png,train/masks/socal-fire_00000475_pre_disaster.png,train,socal-fire_00000475_pre_disaster,socal-fire,00000475,pre,56775,0,0,0,43,0,0,0
train/images/socal-fire_00000482_post_disaster.png,train/masks/socal-fire_00000482_post_disaster.png,train,socal-fire_00000482_post_disaster,socal-fire,00000482,post,374,0,243,186,1,0,1,1
train/images/socal-fire_00000482_pre_disaster.png,train/masks/socal-fire_00000482_pre_disaster.png,train,socal-fire_00000482_pre_disaster,socal-fire,00000482,pre,803,0,0,0,3,0,0,0
train/images/socal-fire_00000483_post_disaster.png,train/masks/socal-fire_00000483_post_disaster.png,train,socal-fire_00000483_post_disaster,socal-fire,00000483,post,72742,0,0,0,57,0,0,0
train/images/socal-fire_00000483_pre_disaster.png,train/masks/socal-fire_00000483_pre_disaster.png,train,socal-fire_00000483_pre_disaster,socal-fire,00000483,pre,73162,0,0,0,57,0,0,0
train/images/socal-fire_00000485_post_disaster.png,train/masks/socal-fire_00000485_post_disaster.png,train,socal-fire_00000485_post_disaster,socal-fire,00000485,post,188,0,0,584,1,0,0,1
train/images/socal-fire_00000485_pre_disaster.png,train/masks/socal-fire_00000485_pre_disaster.png,train,socal-fire_00000485_pre_disaster,socal-fire,00000485,pre,772,0,0,0,2,0,0,0
train/images/socal-fire_00000486_post_disaster.png,train/masks/socal-fire_00000486_post_disaster.png,train,socal-fire_00000486_post_disaster,socal-fire,00000486,post,16980,572,0,9497,20,1,0,3
train/images/socal-fire_00000486_pre_disaster.png,train/masks/socal-fire_00000486_pre_disaster.png,train,socal-fire_00000486_pre_disaster,socal-fire,00000486,pre,27124,0,0,0,24,0,0,0
train/images/socal-fire_00000493_post_disaster.png,train/masks/socal-fire_00000493_post_disaster.png,train,socal-fire_00000493_post_disaster,socal-fire,00000493,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000493_pre_disaster.png,train/masks/socal-fire_00000493_pre_disaster.png,train,socal-fire_00000493_pre_disaster,socal-fire,00000493,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000498_post_disaster.png,train/masks/socal-fire_00000498_post_disaster.png,train,socal-fire_00000498_post_disaster,socal-fire,00000498,post,230289,0,0,0,98,0,0,0
train/images/socal-fire_00000498_pre_disaster.png,train/masks/socal-fire_00000498_pre_disaster.png,train,socal-fire_00000498_pre_disaster,socal-fire,00000498,pre,230751,0,0,0,98,0,0,0
train/images/socal-fire_00000499_post_disaster.png,train/masks/socal-fire_00000499_post_disaster.png,train,socal-fire_00000499_post_disaster,socal-fire,00000499,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000499_pre_disaster.png,train/masks/socal-fire_00000499_pre_disaster.png,train,socal-fire_00000499_pre_disaster,socal-fire,00000499,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000504_post_disaster.png,train/masks/socal-fire_00000504_post_disaster.png,train,socal-fire_00000504_post_disaster,socal-fire,00000504,post,145165,0,0,2681,91,0,0,2
train/images/socal-fire_00000504_pre_disaster.png,train/masks/socal-fire_00000504_pre_disaster.png,train,socal-fire_00000504_pre_disaster,socal-fire,00000504,pre,148280,0,0,0,93,0,0,0
train/images/socal-fire_00000506_post_disaster.png,train/masks/socal-fire_00000506_post_disaster.png,train,socal-fire_00000506_post_disaster,socal-fire,00000506,post,2329,0,0,0,2,0,0,0
train/images/socal-fire_00000506_pre_disaster.png,train/masks/socal-fire_00000506_pre_disaster.png,train,socal-fire_00000506_pre_disaster,socal-fire,00000506,pre,2329,0,0,0,2,0,0,0
train/images/socal-fire_00000509_post_disaster.png,train/masks/socal-fire_00000509_post_disaster.png,train,socal-fire_00000509_post_disaster,socal-fire,00000509,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000509_pre_disaster.png,train/masks/socal-fire_00000509_pre_disaster.png,train,socal-fire_00000509_pre_disaster,socal-fire,00000509,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000513_post_disaster.png,train/masks/socal-fire_00000513_post_disaster.png,train,socal-fire_00000513_post_disaster,socal-fire,00000513,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000513_pre_disaster.png,train/masks/socal-fire_00000513_pre_disaster.png,train,socal-fire_00000513_pre_disaster,socal-fire,00000513,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000518_post_disaster.png,train/masks/socal-fire_00000518_post_disaster.png,train,socal-fire_00000518_post_disaster,socal-fire,00000518,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000518_pre_disaster.png,train/masks/socal-fire_00000518_pre_disaster.png,train,socal-fire_00000518_pre_disaster,socal-fire,00000518,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000524_post_disaster.png,train/masks/socal-fire_00000524_post_disaster.png,train,socal-fire_00000524_post_disaster,socal-fire,00000524,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000524_pre_disaster.png,train/masks/socal-fire_00000524_pre_disaster.png,train,socal-fire_00000524_pre_disaster,socal-fire,00000524,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000544_post_disaster.png,train/masks/socal-fire_00000544_post_disaster.png,train,socal-fire_00000544_post_disaster,socal-fire,00000544,post,630,0,0,558,2,0,0,3
train/images/socal-fire_00000544_pre_disaster.png,train/masks/socal-fire_00000544_pre_disaster.png,train,socal-fire_00000544_pre_disaster,socal-fire,00000544,pre,1188,0,0,0,5,0,0,0
train/images/socal-fire_00000546_post_disaster.png,train/masks/socal-fire_00000546_post_disaster.png,train,socal-fire_00000546_post_disaster,socal-fire,00000546,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000546_pre_disaster.png,train/masks/socal-fire_00000546_pre_disaster.png,train,socal-fire_00000546_pre_disaster,socal-fire,00000546,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000551_post_disaster.png,train/masks/socal-fire_00000551_post_disaster.png,train,socal-fire_00000551_post_disaster,socal-fire,00000551,post,6878,0,168,653,7,0,1,2
train/images/socal-fire_00000551_pre_disaster.png,train/masks/socal-fire_00000551_pre_disaster.png,train,socal-fire_00000551_pre_disaster,socal-fire,00000551,pre,7701,0,0,0,9,0,0,0
train/images/socal-fire_00000558_post_disaster.png,train/masks/socal-fire_00000558_post_disaster.png,train,socal-fire_00000558_post_disaster,socal-fire,00000558,post,6631,0,0,0,5,0,0,0
train/images/socal-fire_00000558_pre_disaster.png,train/masks/socal-fire_00000558_pre_disaster.png,train,socal-fire_00000558_pre_disaster,socal-fire,00000558,pre,6631,0,0,0,5,0,0,0
train/images/socal-fire_00000559_post_disaster.png,train/masks/socal-fire_00000559_post_disaster.png,train,socal-fire_00000559_post_disaster,socal-fire,00000559,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000559_pre_disaster.png,train/masks/socal-fire_00000559_pre_disaster.png,train,socal-fire_00000559_pre_disaster,socal-fire,00000559,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000568_post_disaster.png,train/masks/socal-fire_00000568_post_disaster.png,train,socal-fire_00000568_post_disaster,socal-fire,00000568,post,48165,0,0,0,34,0,0,0
train/images/socal-fire_00000568_pre_disaster.png,train/masks/socal-fire_00000568_pre_disaster.png,train,socal-fire_00000568_pre_disaster,socal-fire,00000568,pre,48439,0,0,0,34,0,0,0
train/images/socal-fire_00000571_post_disaster.png,train/masks/socal-fire_00000571_post_disaster.png,train,socal-fire_00000571_post_disaster,socal-fire,00000571,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000571_pre_disaster.png,train/masks/socal-fire_00000571_pre_disaster.png,train,socal-fire_00000571_pre_disaster,socal-fire,00000571,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000574_post_disaster.png,train/masks/socal-fire_00000574_post_disaster.png,train,socal-fire_00000574_post_disaster,socal-fire,00000574,post,152,0,0,0,1,0,0,0
train/images/socal-fire_00000574_pre_disaster.png,train/masks/socal-fire_00000574_pre_disaster.png,train,socal-fire_00000574_pre_disaster,socal-fire,00000574,pre,152,0,0,0,1,0,0,0
train/images/socal-fire_00000588_post_disaster.png,train/masks/socal-fire_00000588_post_disaster.png,train,socal-fire_00000588_post_disaster,socal-fire,00000588,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000588_pre_disaster.png,train/masks/socal-fire_00000588_pre_disaster.png,train,socal-fire_00000588_pre_disaster,socal-fire,00000588,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000590_post_disaster.png,train/masks/socal-fire_00000590_post_disaster.png,train,socal-fire_00000590_post_disaster,socal-fire,00000590,post,94552,0,0,0,89,0,0,0
train/images/socal-fire_00000590_pre_disaster.png,train/masks/socal-fire_00000590_pre_disaster.png,train,socal-fire_00000590_pre_disaster,socal-fire,00000590,pre,94552,0,0,0,89,0,0,0
train/images/socal-fire_00000605_post_disaster.png,train/masks/socal-fire_00000605_post_disaster.png,train,socal-fire_00000605_post_disaster,socal-fire,00000605,post,49938,0,0,0,10,0,0,0
train/images/socal-fire_00000605_pre_disaster.png,train/masks/socal-fire_00000605_pre_disaster.png,train,socal-fire_00000605_pre_disaster,socal-fire,00000605,pre,50168,0,0,0,10,0,0,0
train/images/socal-fire_00000612_post_disaster.png,train/masks/socal-fire_00000612_post_disaster.png,train,socal-fire_00000612_post_disaster,socal-fire,00000612,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000612_pre_disaster.png,train/masks/socal-fire_00000612_pre_disaster.png,train,socal-fire_00000612_pre_disaster,socal-fire,00000612,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000613_post_disaster.png,train/masks/socal-fire_00000613_post_disaster.png,train,socal-fire_00000613_post_disaster,socal-fire,00000613,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000613_pre_disaster.png,train/masks/socal-fire_00000613_pre_disaster.png,train,socal-fire_00000613_pre_disaster,socal-fire,00000613,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000614_post_disaster.png,train/masks/socal-fire_00000614_post_disaster.png,train,socal-fire_00000614_post_disaster,socal-fire,00000614,post,27803,0,0,0,31,0,0,0
train/images/socal-fire_00000614_pre_disaster.png,train/masks/socal-fire_00000614_pre_disaster.png,train,socal-fire_00000614_pre_disaster,socal-fire,00000614,pre,27854,0,0,0,31,0,0,0
train/images/socal-fire_00000615_post_disaster.png,train/masks/socal-fire_00000615_post_disaster.png,train,socal-fire_00000615_post_disaster,socal-fire,00000615,post,302,0,0,0,1,0,0,0
train/images/socal-fire_00000615_pre_disaster.png,train/masks/socal-fire_00000615_pre_disaster.png,train,socal-fire_00000615_pre_disaster,socal-fire,00000615,pre,302,0,0,0,1,0,0,0
train/images/socal-fire_00000617_post_disaster.png,train/masks/socal-fire_00000617_post_disaster.png,train,socal-fire_00000617_post_disaster,socal-fire,00000617,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000617_pre_disaster.png,train/masks/socal-fire_00000617_pre_disaster.png,train,socal-fire_00000617_pre_disaster,socal-fire,00000617,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000621_post_disaster.png,train/masks/socal-fire_00000621_post_disaster.png,train,socal-fire_00000621_post_disaster,socal-fire,00000621,post,232134,0,0,0,71,0,0,0
train/images/socal-fire_00000621_pre_disaster.png,train/masks/socal-fire_00000621_pre_disaster.png,train,socal-fire_00000621_pre_disaster,socal-fire,00000621,pre,232724,0,0,0,71,0,0,0
train/images/socal-fire_00000625_post_disaster.png,train/masks/socal-fire_00000625_post_disaster.png,train,socal-fire_00000625_post_disaster,socal-fire,00000625,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000625_pre_disaster.png,train/masks/socal-fire_00000625_pre_disaster.png,train,socal-fire_00000625_pre_disaster,socal-fire,00000625,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000637_post_disaster.png,train/masks/socal-fire_00000637_post_disaster.png,train,socal-fire_00000637_post_disaster,socal-fire,00000637,post,3274,0,0,862,5,0,0,3
train/images/socal-fire_00000637_pre_disaster.png,train/masks/socal-fire_00000637_pre_disaster.png,train,socal-fire_00000637_pre_disaster,socal-fire,00000637,pre,4167,0,0,0,8,0,0,0
train/images/socal-fire_00000638_post_disaster.png,train/masks/socal-fire_00000638_post_disaster.png,train,socal-fire_00000638_post_disaster,socal-fire,00000638,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000638_pre_disaster.png,train/masks/socal-fire_00000638_pre_disaster.png,train,socal-fire_00000638_pre_disaster,socal-fire,00000638,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000646_post_disaster.png,train/masks/socal-fire_00000646_post_disaster.png,train,socal-fire_00000646_post_disaster,socal-fire,00000646,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000646_pre_disaster.png,train/masks/socal-fire_00000646_pre_disaster.png,train,socal-fire_00000646_pre_disaster,socal-fire,00000646,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000649_post_disaster.png,train/masks/socal-fire_00000649_post_disaster.png,train,socal-fire_00000649_post_disaster,socal-fire,00000649,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000649_pre_disaster.png,train/masks/socal-fire_00000649_pre_disaster.png,train,socal-fire_00000649_pre_disaster,socal-fire,00000649,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000650_post_disaster.png,train/masks/socal-fire_00000650_post_disaster.png,train,socal-fire_00000650_post_disaster,socal-fire,00000650,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000650_pre_disaster.png,train/masks/socal-fire_00000650_pre_disaster.png,train,socal-fire_00000650_pre_disaster,socal-fire,00000650,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000654_post_disaster.png,train/masks/socal-fire_00000654_post_disaster.png,train,socal-fire_00000654_post_disaster,socal-fire,00000654,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000654_pre_disaster.png,train/masks/socal-fire_00000654_pre_disaster.png,train,socal-fire_00000654_pre_disaster,socal-fire,00000654,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000656_post_disaster.png,train/masks/socal-fire_00000656_post_disaster.png,train,socal-fire_00000656_post_disaster,socal-fire,00000656,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000656_pre_disaster.png,train/masks/socal-fire_00000656_pre_disaster.png,train,socal-fire_00000656_pre_disaster,socal-fire,00000656,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000659_post_disaster.png,train/masks/socal-fire_00000659_post_disaster.png,train,socal-fire_00000659_post_disaster,socal-fire,00000659,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000659_pre_disaster.png,train/masks/socal-fire_00000659_pre_disaster.png,train,socal-fire_00000659_pre_disaster,socal-fire,00000659,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000674_post_disaster.png,train/masks/socal-fire_00000674_post_disaster.png,train,socal-fire_00000674_post_disaster,socal-fire,00000674,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000674_pre_disaster.png,train/masks/socal-fire_00000674_pre_disaster.png,train,socal-fire_00000674_pre_disaster,socal-fire,00000674,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000678_post_disaster.png,train/masks/socal-fire_00000678_post_disaster.png,train,socal-fire_00000678_post_disaster,socal-fire,00000678,post,1361,0,0,445,1,0,0,2
train/images/socal-fire_00000678_pre_disaster.png,train/masks/socal-fire_00000678_pre_disaster.png,train,socal-fire_00000678_pre_disaster,socal-fire,00000678,pre,1806,0,0,0,3,0,0,0
train/images/socal-fire_00000684_post_disaster.png,train/masks/socal-fire_00000684_post_disaster.png,train,socal-fire_00000684_post_disaster,socal-fire,00000684,post,11425,0,675,1786,11,0,1,1
train/images/socal-fire_00000684_pre_disaster.png,train/masks/socal-fire_00000684_pre_disaster.png,train,socal-fire_00000684_pre_disaster,socal-fire,00000684,pre,13937,0,0,0,13,0,0,0
train/images/socal-fire_00000685_post_disaster.png,train/masks/socal-fire_00000685_post_disaster.png,train,socal-fire_00000685_post_disaster,socal-fire,00000685,post,320,0,0,1661,2,0,0,4
train/images/socal-fire_00000685_pre_disaster.png,train/masks/socal-fire_00000685_pre_disaster.png,train,socal-fire_00000685_pre_disaster,socal-fire,00000685,pre,1981,0,0,0,6,0,0,0
train/images/socal-fire_00000694_post_disaster.png,train/masks/socal-fire_00000694_post_disaster.png,train,socal-fire_00000694_post_disaster,socal-fire,00000694,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000694_pre_disaster.png,train/masks/socal-fire_00000694_pre_disaster.png,train,socal-fire_00000694_pre_disaster,socal-fire,00000694,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000696_post_disaster.png,train/masks/socal-fire_00000696_post_disaster.png,train,socal-fire_00000696_post_disaster,socal-fire,00000696,post,4038,0,0,0,12,0,0,0
train/images/socal-fire_00000696_pre_disaster.png,train/masks/socal-fire_00000696_pre_disaster.png,train,socal-fire_00000696_pre_disaster,socal-fire,00000696,pre,4038,0,0,0,12,0,0,0
train/images/socal-fire_00000699_post_disaster.png,train/masks/socal-fire_00000699_post_disaster.png,train,socal-fire_00000699_post_disaster,socal-fire,00000699,post,1161,0,0,1507,4,0,0,1
train/images/socal-fire_00000699_pre_disaster.png,train/masks/socal-fire_00000699_pre_disaster.png,train,socal-fire_00000699_pre_disaster,socal-fire,00000699,pre,2669,0,0,0,5,0,0,0
train/images/socal-fire_00000700_post_disaster.png,train/masks/socal-fire_00000700_post_disaster.png,train,socal-fire_00000700_post_disaster,socal-fire,00000700,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000700_pre_disaster.png,train/masks/socal-fire_00000700_pre_disaster.png,train,socal-fire_00000700_pre_disaster,socal-fire,00000700,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000702_post_disaster.png,train/masks/socal-fire_00000702_post_disaster.png,train,socal-fire_00000702_post_disaster,socal-fire,00000702,post,228639,0,0,0,21,0,0,0
train/images/socal-fire_00000702_pre_disaster.png,train/masks/socal-fire_00000702_pre_disaster.png,train,socal-fire_00000702_pre_disaster,socal-fire,00000702,pre,229118,0,0,0,21,0,0,0
train/images/socal-fire_00000707_post_disaster.png,train/masks/socal-fire_00000707_post_disaster.png,train,socal-fire_00000707_post_disaster,socal-fire,00000707,post,0,0,0,0,0,0,0,0
train/images/socal-fire_00000707_pre_disaster.png,train/masks/socal-fire_00000707_pre_disaster.png,train,socal-fire_00000707_pre_disaster,socal-fire,00000707,pre,0,0,0,0,0,0,0,0
train/images/socal-fire_00000708_post_disaster.png,train/masks/socal-fire_00000708_post_disaster.png,train,socal-fire_00000708_post_disaster,socal-fire,00000708,post,0,0,0,0,0,0,0,0
